	superkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	tribe	genus	subgenus	species group	species	subspecies
43675	2.0	201174.0		1760.0		85006.0		1268.0			32207.0			43675.0	
43678	2.0	201174.0		1760.0		85006.0		85016.0			162491.0			43678.0	
43759	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			43759.0	
43765	2.0	201174.0		1760.0		85007.0		1653.0			1716.0			43765.0	
43767	2.0	201174.0		1760.0		85007.0		85025.0			1827.0			43767.0	
43768	2.0	201174.0		1760.0		85007.0		1653.0			1716.0			43768.0	
43769	2.0	201174.0		1760.0		85007.0		1653.0			1716.0			43769.0	
43770	2.0	201174.0		1760.0		85007.0		1653.0			1716.0			43770.0	
43771	2.0	201174.0		1760.0		85007.0		1653.0			1716.0			43771.0	
43772	2.0	201174.0		1760.0		85007.0		85025.0			1827.0			43772.0	
43948	2.0	1224.0		1236.0		135624.0		84642.0			43947.0			43948.0	
43989	2.0	1117.0			1301283.0	1150.0		1892249.0			43988.0			43989.0	
43992	2.0	1224.0		28211.0		356.0		41294.0			374.0			43992.0	
43995	2.0	1239.0		186801.0		186802.0		186803.0			43994.0			43995.0	
43997	2.0	1239.0		186801.0		186802.0		186803.0			43996.0			43997.0	
44001	2.0	1239.0		186801.0		68295.0		543371.0			44000.0			44001.0	
44007	2.0	1239.0		91061.0		186826.0		81852.0			1350.0			44007.0	
44008	2.0	1239.0		91061.0		186826.0		81852.0			1350.0			44008.0	
44009	2.0	1239.0		91061.0		186826.0		81852.0			1350.0			44009.0	
44012	2.0	1224.0		1236.0		135622.0		267892.0			44011.0			44012.0	
44060	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			44060.0	
44250	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			44250.0	
44251	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			44251.0	
44252	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			44252.0	
44255	2.0	1224.0		28211.0		356.0		41294.0			374.0			44255.0	
44256	2.0	1239.0		186801.0		68295.0		186814.0			862261.0			44256.0	
44448	2.0	203691.0		203692.0		136.0		1643685.0			138.0			44448.0	
44449	2.0	203691.0		203692.0		136.0		1643685.0			138.0			44449.0	
44574	2.0	1224.0		28216.0		32003.0		206379.0			914.0			44574.0	
44575	2.0	1224.0		28216.0		32003.0		206379.0			914.0			44575.0	
44577	2.0	1224.0		28216.0		32003.0		206379.0			914.0			44577.0	
44674	2.0	1224.0	68525.0	29547.0		213849.0		72294.0			57665.0			44674.0	
44676	2.0	57723.0		533205.0		574975.0		574976.0			44675.0			44676.0	
44742	2.0	1224.0	68525.0	28221.0		213115.0		194924.0			872.0			44742.0	
44749	2.0	1239.0		186801.0		186802.0		541000.0			44748.0			44749.0	
44752	2.0	201174.0		1760.0		85007.0		85025.0			1827.0			44752.0	
44754	2.0	200918.0		188708.0		2419.0		1643950.0			2422.0			44754.0	
44933	2.0	1224.0		1236.0		135619.0		28256.0			2745.0			44933.0	
45056	2.0	1224.0		1236.0		118969.0		444.0			445.0			45056.0	
45064	2.0	1224.0		1236.0		118969.0		444.0			445.0			45064.0	
45065	2.0	1224.0		1236.0		118969.0		444.0			445.0			45065.0	
45066	2.0	1224.0		1236.0		118969.0		444.0			445.0			45066.0	
45067	2.0	1224.0		1236.0		118969.0		444.0			445.0			45067.0	
45068	2.0	1224.0		1236.0		118969.0		444.0			445.0			45068.0	
45070	2.0	1224.0		1236.0		118969.0		444.0			445.0			45070.0	
45071	2.0	1224.0		1236.0		118969.0		444.0			445.0			45071.0	
45072	2.0	1224.0		1236.0		118969.0		444.0			445.0			45072.0	
45073	2.0	1224.0		1236.0		118969.0		444.0			445.0			45073.0	
45074	2.0	1224.0		1236.0		118969.0		444.0			445.0			45074.0	
45075	2.0	1224.0		1236.0		118969.0		444.0			445.0			45075.0	
45076	2.0	1224.0		1236.0		118969.0		444.0			445.0			45076.0	
45242	2.0	976.0		117743.0		200644.0		49546.0			1016.0			45242.0	
45243	2.0	976.0		117743.0		200644.0		49546.0			1016.0			45243.0	
45248	2.0	1224.0		1236.0		72273.0		135617.0			45247.0			45248.0	
45254	2.0	976.0		200643.0		171549.0		2005520.0			156973.0			45254.0	
45262	2.0	1224.0		28211.0		766.0		775.0		33988.0	780.0		114277.0	45262.0	
45361	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			45361.0	
45362	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			45362.0	
45363	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			45363.0	
45462	2.0	1239.0		91061.0		1385.0		186822.0			55080.0			45462.0	
45497	2.0	1239.0		1737404.0		1737405.0		1737406.0						45497.0	
45610	2.0	1224.0		1236.0		72274.0		468.0			497.0			45610.0	
45634	2.0	1239.0		91061.0		186826.0		1300.0			1301.0			45634.0	
45658	2.0	1224.0		1236.0		135623.0		641.0			662.0			45658.0	
45663	2.0	1224.0	68525.0	28221.0		213115.0		213117.0			45662.0			45663.0	
45670	2.0	1239.0		91061.0		1385.0		90964.0			45669.0			45670.0	
45677	2.0	1224.0		28216.0		80840.0		506.0			312063.0			45677.0	
45851	2.0	1239.0		186801.0		186802.0		186803.0			830.0			45851.0	
45972	2.0	1239.0		91061.0		1385.0		90964.0			1279.0			45972.0	
45979	2.0	201174.0		1760.0		85007.0		85025.0			1817.0			45979.0	
46124	2.0	1239.0		91061.0		186826.0		186828.0			117563.0			46124.0	
46125	2.0	1239.0		91061.0		186826.0		186827.0			46123.0			46125.0	
46126	2.0	1239.0		91061.0		1385.0		90964.0			1279.0			46126.0	
46161	2.0	201174.0		1760.0		85012.0		2012.0			1988.0			46161.0	
46164	2.0	201174.0		1760.0		85012.0		2012.0			1988.0			46164.0	
46175	2.0	201174.0		1760.0		85012.0		2004.0			1995.0			46175.0	
46206	2.0	1239.0		186801.0		186802.0		186803.0			46205.0			46206.0	
46224	2.0	1239.0		91061.0		1385.0		186817.0			1386.0			46224.0	
46228	2.0	1239.0		186801.0		186802.0		541000.0			1263.0			46228.0	
46234	2.0	1117.0				1161.0		1162.0			1163.0			46234.0	
46256	2.0	1239.0		91061.0		186826.0		81850.0			46255.0			46256.0	
46257	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136849.0	46257.0	
46351	2.0	201174.0		1760.0		85007.0		1762.0			1866885.0			46351.0	
46354	2.0	1239.0		186801.0		68295.0		186814.0			1754.0			46354.0	
46355	2.0	203691.0		203692.0		136.0		137.0			146.0			46355.0	
46356	2.0	203691.0		203692.0		136.0		137.0			2024958.0			46356.0	
46429	2.0	1224.0		28211.0		204457.0		41297.0			165695.0			46429.0	
46469	2.0	1239.0		186801.0		53433.0		53434.0			46468.0			46469.0	
46503	2.0	976.0		200643.0		171549.0		2005525.0			375288.0			46503.0	
46506	2.0	976.0		200643.0		171549.0		815.0			816.0			46506.0	
46541	2.0	200918.0		188708.0		2419.0		1643950.0			2420.0			46541.0	
46677	2.0	1224.0		1236.0		72274.0		135621.0			286.0			46677.0	
46678	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136849.0	46678.0	
46680	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136841.0	46680.0	
46914	2.0	1224.0		28211.0		356.0		45401.0			46913.0			46914.0	
47055	2.0	508458.0		649775.0		649776.0		649777.0			47054.0			47055.0	
47157	2.0	1224.0	68525.0	28221.0		213115.0		194924.0			872.0			47157.0	
47229	2.0	1224.0		28216.0		80840.0		75682.0			149698.0			47229.0	
47246	2.0	1239.0		186801.0		186802.0		541000.0						47246.0	
47312	2.0	201174.0		1760.0		85007.0		85028.0			2060.0			47312.0	
47421	2.0	1224.0		28216.0		80840.0		80864.0			47420.0			47421.0	
47466	2.0	203691.0		203692.0		136.0		1643685.0			138.0			47466.0	
47490	2.0	1239.0		186801.0		68295.0		543371.0			28895.0			47490.0	
47493	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			47493.0	
47500	2.0	1239.0		91061.0		1385.0		186822.0			55079.0			47500.0	
47660	2.0	1224.0												47660.0	
47671	2.0	1224.0		28216.0		80840.0		119060.0			47670.0			47671.0	
47678	2.0	976.0		200643.0		171549.0		815.0			816.0			47678.0	
47679	2.0	1239.0		909932.0		909929.0		1843490.0			2375.0			47679.0	
47687	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			47687.0	
47715	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			47715.0	
47716	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			47716.0	
47735	2.0	1224.0		1236.0		135625.0		712.0			476528.0			47735.0	
47758	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			47758.0	
47760	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			47760.0	
47761	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			47761.0	
47763	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			47763.0	
47770	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			47770.0	
47834	2.0	544448.0		31969.0		186328.0		2131.0			2132.0			47834.0	
47839	2.0	201174.0		1760.0		85007.0		1762.0			1763.0		2249310.0	47839.0	
47850	2.0	201174.0		1760.0		85008.0		28056.0			1873.0			47850.0	
47853	2.0	201174.0		1760.0		85008.0		28056.0			1873.0			47853.0	
47863	2.0	201174.0		1760.0		85008.0		28056.0			1873.0			47863.0	
47872	2.0	201174.0		1760.0		85008.0		28056.0			1873.0			47872.0	
47874	2.0	201174.0		1760.0		85008.0		28056.0			1873.0			47874.0	
47877	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136849.0	47877.0	
47878	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136843.0	47878.0	
47879	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136843.0	47879.0	
47880	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136845.0	47880.0	
47883	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136843.0	47883.0	
47884	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136842.0	47884.0	
47885	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136845.0	47885.0	
47886	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136846.0	47886.0	
47917	2.0	1224.0		1236.0		91347.0		1903411.0			613.0			47917.0	
47920	2.0	1224.0		28216.0		80840.0		80864.0			12916.0			47920.0	
47951	2.0	1224.0		1236.0		135623.0		641.0			662.0			47951.0	
48003	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			48003.0	
48292	2.0	1224.0		28211.0		356.0		45401.0			81.0			48292.0	
48296	2.0	1224.0		1236.0		72274.0		468.0			469.0		909768.0	48296.0	
48664	2.0	1224.0		1236.0		135614.0		32033.0			338.0			48664.0	
48665	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			48665.0	
48782	2.0	203691.0		203692.0		1643688.0		170.0			171.0			48782.0	
48935	2.0	1224.0		28211.0		204457.0		41297.0			165696.0			48935.0	
48936	2.0	1224.0		28211.0		204457.0		41297.0			165696.0			48936.0	
49118	2.0	1239.0		186801.0		186802.0		31979.0			49082.0			49118.0	
49186	2.0	1224.0		1236.0		135619.0		135620.0			48075.0			49186.0	
49278	2.0	976.0		117743.0		200644.0		49546.0			49277.0			49278.0	
49280	2.0	976.0		117743.0		200644.0		49546.0			49279.0			49280.0	
49319	2.0	201174.0		84995.0		84996.0		84997.0			42255.0			49319.0	
49338	2.0	1239.0		186801.0		186802.0		186807.0			36853.0			49338.0	
49893	2.0	1224.0		28211.0		1921002.0		44746.0			44747.0			49893.0	
49896	2.0	508458.0		649775.0		649776.0		649777.0			49894.0			49896.0	
50052	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			50052.0	
50338	2.0	1224.0		28211.0		356.0		82115.0			379.0			50338.0	
50340	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136849.0	50340.0	
50715	2.0	1224.0		28211.0		204441.0		433.0			50714.0			50715.0	
50718	2.0	1224.0		1236.0		135623.0		641.0			662.0		717610.0	50718.0	
50719	2.0	1224.0		1236.0		135623.0		641.0			662.0		717610.0	50719.0	
50960	2.0	1224.0	68525.0	29547.0		213849.0		72293.0			209.0			50960.0	
51047	2.0	1224.0		1236.0		135625.0		712.0			713.0			51047.0	
51101	2.0	1239.0		91061.0		1385.0		186822.0			55080.0			51101.0	
51123	2.0	1239.0		186801.0		186802.0		543314.0						51123.0	
51160	2.0	203691.0		203692.0		136.0		137.0			157.0			51160.0	
51173	2.0	1239.0		91061.0		1385.0		186818.0			160795.0			51173.0	
51195	2.0	1224.0	68525.0	28221.0		213118.0		213121.0			51194.0			51195.0	
51197	2.0	1239.0		186801.0		186802.0		186807.0			51196.0			51197.0	
51229	2.0	1224.0		1236.0		91347.0		1903409.0			51228.0			51229.0	
51288	2.0	1224.0		1236.0		91347.0		543.0			579.0			51288.0	
51363	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			51363.0	
51365	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			51365.0	
51367	2.0	1224.0		1236.0		135623.0		641.0			51366.0			51367.0	
51616	2.0	1239.0		186801.0		186802.0		186807.0			36853.0			51616.0	
51663	2.0	1239.0		91061.0		186826.0		33958.0			1253.0			51663.0	
51664	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			51664.0	
51665	2.0	1239.0		91061.0		186826.0		186827.0			1375.0			51665.0	
51669	2.0	1239.0		91061.0		186826.0		81852.0			51668.0			51669.0	
52022	2.0	1297.0		188787.0		68933.0		188786.0			65551.0			52022.0	
52023	2.0	1297.0		188787.0		68933.0		188786.0			65551.0			52023.0	
52131	2.0	1224.0		28211.0		356.0		82115.0			379.0			52131.0	
52133	2.0	1224.0		1236.0		72274.0		468.0			469.0			52133.0	
52226	2.0	1239.0		909932.0		909929.0		1843491.0			52225.0			52226.0	
52227	2.0	976.0		200643.0		171549.0		171552.0			838.0			52227.0	
52229	2.0	976.0		200643.0		171549.0		171552.0			838.0			52229.0	
52242	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			52242.0	
52258	2.0	201174.0		1760.0		85011.0		2062.0			1883.0		629295.0	52258.0	
52271	2.0	1117.0				1161.0		1162.0			1163.0			52271.0	
52584	2.0	203691.0		203692.0		1643686.0		143786.0			29521.0			52584.0	
52598	2.0	1224.0		28211.0		204455.0		31989.0			60136.0			52598.0	
52603	2.0	1224.0		28211.0		204455.0		31989.0			58842.0			52603.0	
52689	2.0	1239.0		186801.0		186802.0		186806.0			33951.0			52689.0	
52694	2.0	1239.0		186801.0		186802.0		186806.0			33951.0			52694.0	
52698	2.0	201174.0		1760.0		85010.0		2070.0			1851.0			52698.0	
52764	2.0	1224.0		28211.0		356.0		772.0			773.0			52764.0	
52765	2.0	1239.0		186801.0		68295.0		543371.0			44000.0			52765.0	
52766	2.0	1239.0		186801.0		68295.0		543371.0			44000.0			52766.0	
52767	2.0	201174.0		1760.0		2037.0		2049.0			1654.0			52767.0	
52768	2.0	201174.0		1760.0		2037.0		2049.0			2529408.0			52768.0	
52769	2.0	201174.0		1760.0		2037.0		2049.0			1654.0			52769.0	
52770	2.0	201174.0		1760.0		2037.0		2049.0			1654.0			52770.0	
52773	2.0	201174.0		1760.0		2037.0		2049.0			2529408.0			52773.0	
52774	2.0	201174.0		1760.0		2037.0		2049.0			1654.0			52774.0	
53245	2.0	1224.0	68525.0	28221.0		213115.0		213117.0			53244.0			53245.0	
53254	2.0	1224.0		28211.0		356.0		41294.0			85413.0			53254.0	
53329	2.0	1224.0	68525.0	28221.0		213118.0		213119.0			53328.0			53329.0	
53332	2.0	1224.0	68525.0	28221.0		213118.0		213121.0			893.0			53332.0	
53342	2.0	1239.0		186801.0		186802.0		31979.0			44258.0			53342.0	
53343	2.0	1239.0		186801.0		186802.0		186807.0			1562.0			53343.0	
53344	2.0	1239.0		91061.0		1385.0		90964.0			1279.0			53344.0	
53345	2.0	1239.0		91061.0		186826.0		81852.0			1350.0			53345.0	
53346	2.0	1239.0		91061.0		186826.0		81852.0			1350.0			53346.0	
53358	2.0	201174.0		1760.0		85006.0		85021.0			53357.0			53358.0	
53363	2.0	201174.0		1760.0		85006.0		85019.0			1696.0			53363.0	
53367	2.0	201174.0		1760.0		85008.0		28056.0			195964.0			53367.0	
53368	2.0	201174.0		1760.0		85008.0		28056.0			1121254.0			53368.0	
53371	2.0	201174.0		1760.0		85008.0		28056.0			53370.0			53371.0	
53378	2.0	201174.0		1760.0		85007.0		1762.0			1763.0			53378.0	
53399	2.0	1224.0		28211.0		356.0		45401.0			81.0			53399.0	
53408	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136841.0	53408.0	
53409	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136849.0	53409.0	
53412	2.0	1224.0		1236.0		72274.0		135621.0			286.0		136841.0	53412.0	
53413	2.0	1224.0		1236.0		135614.0		32033.0			338.0			53413.0	
53418	2.0	203691.0		203692.0		136.0		137.0			157.0			53418.0	
53419	2.0	203691.0		203692.0		136.0		137.0			157.0			53419.0	
53422	2.0	1239.0		186801.0		186802.0		31979.0			150333.0			53422.0	
53423	2.0	40117.0		203693.0		189778.0		189779.0			28261.0			53423.0	
53424	2.0	200940.0		67799.0		188710.0		188711.0			1740.0			53424.0	
53427	2.0	201174.0		1760.0		85007.0		85026.0			2053.0			53427.0	
53428	2.0	201174.0		1760.0		85007.0		85025.0			1817.0			53428.0	
53429	2.0	201174.0		1760.0		85007.0		85025.0			1817.0			53429.0	
53431	2.0	201174.0		1760.0		85007.0		85025.0			1817.0			53431.0	
53432	2.0	201174.0		1760.0		85007.0		85025.0			1817.0			53432.0	
53435	2.0	203691.0		203692.0		136.0		137.0			157.0			53435.0	
53437	2.0	201174.0		1760.0		85012.0		83676.0			2013.0			53437.0	
53440	2.0	201174.0		1760.0		85012.0		83676.0			2013.0			53440.0	
53441	2.0	201174.0		1760.0		85012.0		83676.0			2013.0			53441.0	
53442	2.0	1239.0		186801.0		186802.0		186806.0			1730.0			53442.0	
53443	2.0	1239.0		186801.0		186802.0		186803.0			572511.0			53443.0	
53444	2.0	1239.0		91061.0		186826.0		33958.0			1578.0			53444.0	
53446	2.0	201174.0		1760.0		85011.0		2062.0			1883.0		1481185.0	53446.0	
53458	2.0	201174.0		1760.0		85006.0		85021.0			53457.0			53458.0	
53461	2.0	201174.0		1760.0		1643684.0		85031.0			53460.0			53461.0	
53462	2.0	201174.0		1760.0		85007.0		1762.0			1866885.0			53462.0	
53463	2.0	1224.0		28211.0		204455.0		31989.0			265.0			53463.0	
53501	2.0	1224.0		28211.0		204455.0		31989.0			335927.0			53501.0	
53635	2.0	201174.0		84992.0		84993.0		84994.0			53634.0			53635.0	
53946	2.0	1224.0		28211.0		204455.0		31989.0			53945.0			53946.0	
53972	2.0	201174.0		1760.0		85007.0		85025.0			1827.0			53972.0	
54005	2.0	1239.0		1737404.0		1737405.0		1570339.0			162289.0			54005.0	
54010	2.0	201174.0		1760.0		85010.0		2070.0			1847.0			54010.0	
54062	2.0	1239.0		91061.0		186826.0		33958.0			1253.0			54062.0	
54067	2.0	1224.0		28216.0		80840.0					54066.0			54067.0	
54121	2.0	1239.0		186801.0		53433.0		972.0			2330.0			54121.0	
54265	2.0	1239.0		186801.0		68295.0		186814.0			129957.0			54265.0	
54291	2.0	1224.0		1236.0		91347.0		543.0			160674.0			54291.0	
54294	2.0	1239.0		186801.0		186802.0		68298.0			54293.0			54294.0	
54299	2.0	1117.0				1890505.0		1890528.0			54298.0			54299.0	
54306	2.0	1117.0			1301283.0	1150.0		1892252.0			54304.0			54306.0	
54307	2.0	1117.0			1301283.0	1150.0		1892252.0			54304.0			54307.0	
54308	2.0	1117.0				52604.0		1890500.0			44474.0			54308.0	
54311	2.0	1117.0				1890443.0		1890448.0			1154.0			54311.0	
54396	2.0	1224.0		1236.0										54396.0	
54398	2.0	1224.0		1236.0										54398.0	
54571	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			54571.0	
54736	2.0	1224.0		1236.0		91347.0		543.0			590.0			54736.0	
54911	2.0	1239.0		91061.0		1385.0		186822.0			55080.0			54911.0	
54913	2.0	1239.0		91061.0		1385.0		186822.0			55080.0			54913.0	
54914	2.0	1239.0		91061.0		1385.0		186822.0			55080.0			54914.0	
54915	2.0	1239.0		91061.0		1385.0		186822.0			55080.0			54915.0	
55085	2.0	1239.0		91061.0		186826.0		1300.0			1301.0			55085.0	
55148	2.0	1297.0		188787.0		118964.0		183710.0			1298.0			55148.0	
55197	2.0	976.0		117743.0		200644.0		49546.0			237.0			55197.0	
55205	2.0	1239.0		186801.0		68295.0		543371.0			44000.0			55205.0	
55206	2.0	203691.0		203692.0		136.0		137.0			1911556.0			55206.0	
55207	2.0	1224.0		1236.0		91347.0		1903410.0			122277.0			55207.0	
55208	2.0	1224.0		1236.0		91347.0		1903410.0			122277.0			55208.0	
55211	2.0	1224.0		1236.0		91347.0		1903409.0			551.0			55211.0	
55218	2.0	1224.0		28211.0		204455.0		31989.0			97050.0			55218.0	
55505	2.0	976.0		768503.0		768507.0		1853233.0			28194.0			55505.0	
55507	2.0	1239.0		909932.0		909929.0		1843491.0			55506.0			55507.0	
55508	2.0	1224.0		28216.0		80840.0		75682.0			29580.0			55508.0	
55518	2.0	1224.0		28211.0		204441.0		41295.0			13134.0			55518.0	
55565	2.0	201174.0		1760.0		2037.0		2049.0			1654.0			55565.0	
55583	2.0	1239.0		186801.0		186802.0		186807.0			56112.0			55583.0	
55601	2.0	1224.0		1236.0		135623.0		641.0			662.0			55601.0	
55604	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			55604.0	
55779	2.0	1239.0		186801.0		68295.0		186814.0			44260.0			55779.0	
55952	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			55952.0	
55969	2.0	201174.0		1760.0		85006.0		85023.0			55968.0			55969.0	
56192	2.0	1224.0		1236.0		135623.0		641.0			657.0			56192.0	
56193	2.0	1224.0		28211.0		204457.0		41297.0			165695.0			56193.0	
56426	2.0	1224.0		28211.0		356.0		772.0			773.0			56426.0	
56438	2.0	201174.0		1760.0		85008.0		28056.0			56433.0			56438.0	
56448	2.0	1224.0		1236.0		135614.0		32033.0			338.0			56448.0	
56449	2.0	1224.0		1236.0		135614.0		32033.0			338.0			56449.0	
56450	2.0	1224.0		1236.0		135614.0		32033.0			338.0			56450.0	
56454	2.0	1224.0		1236.0		135614.0		32033.0			338.0			56454.0	
56457	2.0	1224.0		1236.0		135614.0		32033.0			338.0			56457.0	
56458	2.0	1224.0		1236.0		135614.0		32033.0			338.0			56458.0	
56459	2.0	1224.0		1236.0		135614.0		32033.0			338.0			56459.0	
56460	2.0	1224.0		1236.0		135614.0		32033.0			338.0			56460.0	
56689	2.0	201174.0		1760.0		85007.0		1762.0			1866885.0			56689.0	
56698	2.0	1224.0	68525.0	29547.0		213849.0		72294.0			57665.0			56698.0	
56730	2.0	1224.0		28211.0		356.0		82115.0			379.0			56730.0	
56731	2.0	1224.0		28211.0		356.0		82115.0			379.0			56731.0	
56774	2.0	1239.0		186801.0		186802.0		543314.0						56774.0	
56779	2.0	1239.0		186801.0		53433.0		972.0			2330.0			56779.0	
56804	2.0	1224.0		1236.0		135622.0		72275.0			89404.0			56804.0	
56807	2.0	1224.0		1236.0		135622.0		72275.0			89404.0			56807.0	
56810	2.0	1224.0		1236.0		72274.0		468.0			497.0			56810.0	
56812	2.0	1224.0		1236.0		135622.0		267890.0			22.0			56812.0	
56877	2.0	1224.0	68525.0	29547.0		213849.0		72293.0			209.0			56877.0	
56946	2.0	1224.0		28211.0		356.0		41294.0			1033.0			56946.0	
56956	2.0	1297.0		188787.0		68933.0		188786.0			270.0			56956.0	
56957	2.0	1297.0		188787.0		68933.0		188786.0			270.0			56957.0	
57029	2.0	976.0		117743.0		200644.0		49546.0			83612.0			57029.0	
57037	2.0	1239.0		91061.0		186826.0		33958.0			1578.0		655183.0	57037.0	
57040	2.0	1224.0	68525.0	28221.0		69541.0		213421.0			57039.0			57040.0	
57372	2.0	544448.0		31969.0		2085.0		2092.0			2093.0			57372.0	
57480	2.0	1224.0		28216.0		206351.0		1499392.0			57479.0			57480.0	
57487	2.0	200918.0		188708.0		2419.0		188709.0			1643951.0			57487.0	
57498	2.0	1297.0		188787.0		118964.0		183710.0			1298.0			57498.0	
57666	2.0	1224.0	68525.0	29547.0		213849.0		72294.0			57665.0			57666.0	
57676	2.0	1224.0		28211.0		356.0		82115.0			379.0			57676.0	
57704	2.0	201174.0		1760.0		85007.0		85028.0			2060.0			57704.0	
57706	2.0	1224.0		1236.0		91347.0		543.0			544.0		1344959.0	57706.0	
57732	2.0	1239.0		91061.0		186826.0		81852.0			1350.0			57732.0	
57911	2.0	1224.0		1236.0		91347.0		1903414.0			637.0			57911.0	
57975	2.0	1224.0		28216.0		80840.0		119060.0			32008.0		111527.0	57975.0	
58049	2.0	1224.0		1236.0		135622.0		267889.0			28228.0			58049.0	
58051	2.0	1224.0		1236.0		135622.0		267891.0			58050.0			58051.0	
58116	2.0	201174.0		1760.0		85014.0		85034.0			58113.0			58116.0	
58117	2.0	201174.0		1760.0		85012.0		2004.0			2005.0			58117.0	
58123	2.0	201174.0		1760.0		85012.0		2012.0			58122.0			58123.0	
58133	2.0	1224.0		28216.0		32003.0		206379.0			35798.0			58133.0	
58138	2.0	1239.0		186801.0		186802.0		186807.0			2282742.0			58138.0	
58180	2.0	1224.0	68525.0	28221.0		213115.0		194924.0			872.0			58180.0	
58231	2.0	203691.0		203692.0		136.0		137.0			157.0			58231.0	
58343	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			58343.0	
58344	2.0	201174.0		1760.0		85011.0		2062.0			1883.0			58344.0	
58347	2.0	201174.0		1760.0		85011.0		2062.0			2063.0			58347.0	
58352	2.0	201174.0		1760.0		85011.0		2062.0			2063.0			58352.0	
59196	2.0	1224.0		1236.0		118969.0		118968.0			59195.0			59196.0	
59310	2.0	1239.0		91061.0		186826.0		1300.0			1301.0			59310.0	
59505	2.0	201174.0		1760.0		2037.0		2049.0			1653174.0			59505.0	
59512	2.0	1117.0			1301283.0	1150.0		1892252.0			54304.0			59512.0	
59561	2.0	201174.0		1760.0		2037.0		2049.0			1069494.0			59561.0	
59600	2.0	976.0		117743.0		200644.0		49546.0			104264.0			59600.0	
59610	2.0	1239.0		186801.0		186802.0		186807.0			1562.0			59610.0	
59617	2.0	1224.0	68525.0	29547.0		213849.0		72293.0			209.0			59617.0	
59733	2.0	976.0		117743.0		200644.0		49546.0			59732.0			59733.0	
59748	2.0	544448.0		31969.0		186329.0		2146.0			33926.0		85632.0	59748.0	
59750	2.0	201174.0		1760.0		85007.0		1762.0			1866885.0			59750.0	
59754	2.0	1224.0		1236.0		135619.0		224372.0			59753.0			59754.0	
59803	2.0	1224.0		28211.0		204457.0		41297.0			13687.0			59803.0	
59813	2.0	201174.0		1760.0		85007.0		1762.0			1866885.0			59813.0	
59814	2.0	1224.0		1236.0		91347.0		1903409.0			53335.0			59814.0	
59839	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			59839.0	
59840	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			59840.0	
59842	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			59842.0	
59843	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			59843.0	
59893	2.0	1239.0		91061.0		1385.0		186822.0			44249.0			59893.0	
59930	2.0	1117.0				1890424.0		1890426.0			167375.0			59930.0	
59931	2.0	1117.0				1890424.0		1890426.0			1129.0			59931.0	
60035	2.0	1224.0	68525.0	28221.0		69541.0		213422.0			28231.0			60035.0	
60133	2.0	976.0		200643.0		171549.0		171552.0			838.0			60133.0	
60137	2.0	1224.0		28211.0		204455.0		31989.0			60136.0			60137.0	
60217	2.0	1224.0		1236.0		135622.0		267890.0			22.0			60217.0	
